energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,mode,key,duration_ms,acousticness,genre
0.495,137.027,0.853,-14.63,0.0844,0.0774,0.14,0.000217,1.0,6.0,243228.0,0.0917,hip-hop
0.495,152.967,0.484,-7.898,0.109,0.351,0.0462,0.0,0.0,5.0,231121.0,0.573,latin
0.495,169.956,0.595,-10.062,0.186,0.432,0.0461,0.899,0.0,10.0,158118.0,0.00614,electronic
0.496,86.003,0.889,-6.365,0.252,0.544,0.0905,0.0,0.0,4.0,180522.0,0.259,hip-hop
0.496,96.914,0.688,-9.28,0.191,0.423,0.131,0.291,1.0,9.0,149482.0,0.0708,ambient
0.496,96.914,0.688,-9.28,0.191,0.423,0.131,0.291,1.0,9.0,149482.0,0.0708,arabic
0.496,100.025,0.696,-7.532,0.0626,0.476,0.0365,0.000397,0.0,9.0,184806.0,0.273,latin
0.496,100.054,0.653,-13.809,0.0772,0.198,0.03,0.931,0.0,7.0,90000.0,0.925,lofi
0.496,109.979,0.812,-5.969,0.0955,0.55,0.297,0.0,0.0,9.0,241293.0,0.271,ambient
0.497,118.023,0.79,-13.007,0.0527,0.299,0.0516,0.868,1.0,3.0,289322.0,0.248,electronic
0.498,81.958,0.665,-8.185,0.0757,0.127,0.083,0.0,1.0,5.0,179613.0,0.23,hip-hop
0.498,98.995,0.808,-6.743,0.166,0.699,0.126,0.0,1.0,6.0,140332.0,0.0532,pop
0.498,120.056,0.65,-8.835,0.201,0.108,0.0596,0.0144,1.0,8.0,198452.0,0.572,electronic
0.498,122.016,0.876,-7.511,0.143,0.428,0.0478,0.0,1.0,10.0,173119.0,0.0706,latin
0.498,139.945,0.784,-6.349,0.0989,0.761,0.0771,0.0,1.0,1.0,166286.0,0.251,ambient
0.498,140.009,0.878,-8.624,0.108,0.0577,0.0715,0.867,1.0,8.0,113893.0,0.0528,lofi
0.499,93.99,0.796,-6.166,0.0867,0.798,0.0404,0.0,0.0,2.0,266016.0,0.392,world
0.499,99.986,0.791,-8.472,0.0899,0.669,0.0509,2.41e-05,0.0,8.0,222000.0,0.446,latin
0.499,147.661,0.648,-9.724,0.107,0.119,0.0412,0.933,1.0,8.0,91833.0,0.55,lofi
0.5,63.925,0.427,-8.269,0.127,0.269,0.141,0.0,1.0,0.0,180000.0,0.286,hip-hop
0.5,89.981,0.784,-13.217,0.0854,0.4,0.0533,0.789,0.0,10.0,124595.0,0.657,arabic
0.5,92.976,0.865,-10.805,0.098,0.317,0.0861,7.73e-05,1.0,5.0,183520.0,0.0122,latin
0.5,116.058,0.569,-4.482,0.148,0.118,0.239,0.0,0.0,6.0,218657.0,0.183,ambient
0.5,116.058,0.569,-4.482,0.148,0.118,0.239,0.0,0.0,6.0,218657.0,0.183,arabic
0.5,117.896,0.664,-6.935,0.0966,0.801,0.0651,0.0,1.0,9.0,182347.0,0.799,pop
0.5,147.065,0.638,-10.852,0.159,0.336,0.102,2.16e-06,1.0,0.0,228193.0,0.478,hip-hop
0.501,90.967,0.772,-5.887,0.197,0.379,0.297,1.16e-05,1.0,0.0,254627.0,0.0106,electronic
0.501,97.419,0.619,-8.228,0.113,0.623,0.174,0.000808,0.0,7.0,220013.0,0.662,hip-hop
0.501,103.993,0.637,-6.148,0.099,0.431,0.187,5.91e-05,0.0,0.0,185461.0,0.229,ambient
0.501,103.993,0.637,-6.148,0.099,0.431,0.187,5.91e-05,0.0,0.0,185461.0,0.229,latin
0.501,134.014,0.781,-9.767,0.0908,0.961,0.0333,3.78e-06,1.0,3.0,177818.0,0.66,rock
0.501,135.204,0.683,-8.294,0.184,0.234,0.051,6.83e-06,1.0,0.0,172031.0,0.76,latin
0.501,144.438,0.5,-8.284,0.26,0.623,0.0376,0.0,0.0,0.0,153800.0,0.462,pop
0.502,142.534,0.673,-10.53,0.118,0.707,0.0315,0.945,1.0,0.0,86211.0,0.683,lofi
0.503,97.046,0.909,-7.243,0.101,0.146,0.333,4.67e-05,1.0,11.0,160305.0,0.175,ambient
0.503,99.97,0.792,-8.044,0.0959,0.381,0.0626,0.00057,1.0,1.0,185093.0,0.0369,ambient
0.503,99.97,0.792,-8.044,0.0959,0.381,0.0626,0.00057,1.0,1.0,185093.0,0.0369,latin
0.503,121.966,0.648,-9.513,0.182,0.574,0.0384,0.0,1.0,8.0,166478.0,0.648,world
0.503,129.76,0.665,-6.985,0.0793,0.468,0.0836,1.08e-05,1.0,7.0,200707.0,0.701,electronic
0.503,147.031,0.845,-7.021,0.116,0.416,0.334,0.0,1.0,1.0,161637.0,0.027,arabic
0.504,81.42,0.633,-7.3,0.245,0.263,0.0623,0.205,0.0,10.0,84782.0,0.517,lofi
0.505,80.332,0.482,-8.063,0.0968,0.426,0.261,0.0,0.0,2.0,211807.0,0.61,ambient
0.505,99.935,0.535,-8.926,0.0923,0.495,0.245,0.0,0.0,2.0,320267.0,0.0393,hip-hop
0.505,114.532,0.51,-13.053,0.117,0.318,0.0344,0.96,0.0,9.0,293752.0,0.342,electronic
0.505,180.625,0.64,-5.766,0.0769,0.786,0.0362,0.0,1.0,10.0,247893.0,0.176,latin
0.506,79.985,0.714,-8.838,0.15,0.782,0.053,0.891,1.0,0.0,185015.0,0.864,arabic
0.506,115.994,0.848,-5.105,0.102,0.593,0.0336,0.0,0.0,4.0,192693.0,0.376,hip-hop
0.506,140.309,0.799,-9.414,0.0365,0.518,0.0606,0.00107,1.0,2.0,242667.0,0.0453,rock
0.506,173.923,0.415,-7.291,0.105,0.296,0.0282,0.000255,1.0,2.0,270345.0,0.133,pop
0.507,99.994,0.755,-6.76,0.18,0.606,0.0684,1.82e-05,0.0,3.0,124806.0,0.293,latin
0.507,104.978,0.747,-10.171,0.117,0.438,0.0358,0.0608,1.0,2.0,210373.0,0.2,pop
0.507,104.978,0.747,-10.171,0.117,0.438,0.0358,0.0608,1.0,2.0,210373.0,0.2,pop
0.507,109.996,0.852,-7.744,0.32,0.498,0.0692,4.99e-06,1.0,11.0,199636.0,0.353,latin
0.507,130.007,0.872,-6.323,0.111,0.506,0.072,0.0,0.0,4.0,158667.0,0.195,hip-hop
0.507,130.007,0.872,-6.323,0.111,0.506,0.072,0.0,0.0,4.0,158667.0,0.195,hip-hop
0.508,109.363,0.701,-11.643,0.413,0.21,0.0284,0.796,1.0,1.0,87966.0,0.732,pop
0.508,147.125,0.579,-9.484,0.0575,0.609,0.027,0.000494,1.0,2.0,391376.0,0.00574,rock
0.508,169.92,0.534,-12.056,0.366,0.321,0.0293,0.835,1.0,0.0,122824.0,0.897,lofi
0.509,94.874,0.517,-8.226,0.135,0.164,0.0335,0.0,1.0,7.0,200220.0,0.127,pop
0.509,102.007,0.822,-12.31,0.771,0.823,0.415,7.26e-06,0.0,8.0,291267.0,0.0353,hip-hop
0.509,119.869,0.898,-7.973,0.0876,0.727,0.062,0.0,1.0,5.0,181507.0,0.391,rock
0.509,119.945,0.578,-6.229,0.344,0.586,0.0279,0.734,1.0,2.0,74379.0,0.13,rock
0.509,127.143,0.745,-7.486,0.147,0.504,0.0486,0.0,0.0,5.0,204000.0,0.391,electronic
0.509,144.29,0.679,-7.31,0.438,0.534,0.0617,0.0,1.0,4.0,223547.0,0.0856,hip-hop
0.509,157.94,0.662,-9.159,0.266,0.549,0.322,0.0,1.0,1.0,136709.0,0.247,hip-hop
0.51,119.994,0.829,-9.334,0.0829,0.45,0.0369,0.00143,0.0,5.0,208133.0,0.00821,electronic
0.511,102.935,0.925,-6.805,0.13,0.554,0.298,3.58e-06,0.0,9.0,176454.0,0.241,ambient
0.511,109.033,0.847,-6.69,0.268,0.676,0.0724,0.0128,1.0,11.0,178349.0,0.00723,latin
0.512,116.945,0.784,-8.694,0.312,0.842,0.0944,0.000334,1.0,0.0,137631.0,0.0951,ambient
0.512,144.926,0.848,-7.757,0.101,0.881,0.118,0.00645,1.0,7.0,159222.0,0.284,hip-hop
0.513,82.434,0.458,-10.321,0.106,0.448,0.262,0.0767,0.0,5.0,213107.0,0.199,electronic
0.513,94.997,0.495,-11.548,0.089,0.116,0.0447,0.969,1.0,0.0,241263.0,0.534,electronic
0.513,99.022,0.788,-9.877,0.0811,0.82,0.0464,1.92e-05,0.0,4.0,158000.0,0.774,world
0.513,109.935,0.745,-9.116,0.216,0.929,0.087,0.0,1.0,1.0,154620.0,0.783,latin
0.513,109.935,0.745,-9.116,0.216,0.929,0.087,0.0,1.0,1.0,154620.0,0.783,pop
0.513,115.01,0.818,-11.382,0.0408,0.583,0.0574,0.00105,0.0,8.0,186000.0,0.106,latin
0.513,153.683,0.653,-8.972,0.148,0.844,0.0724,0.693,1.0,11.0,166179.0,0.964,pop
0.513,153.683,0.653,-8.972,0.148,0.844,0.0724,0.693,1.0,11.0,166179.0,0.964,rock
0.514,120.142,0.598,-4.537,0.305,0.49,0.0344,0.0,1.0,2.0,214062.0,0.461,world
0.514,143.027,0.676,-8.775,0.236,0.809,0.0319,3.45e-05,0.0,0.0,201874.0,0.27,brazilian
0.514,181.033,0.512,-11.562,0.126,0.565,0.387,0.00958,0.0,11.0,252027.0,0.555,hip-hop
0.515,105.001,0.671,-16.738,0.11,0.0984,0.0388,0.932,1.0,1.0,162500.0,0.815,electronic
0.515,120.1,0.567,-10.265,0.078,0.321,0.247,0.0,0.0,6.0,224000.0,0.354,arabic
0.515,120.1,0.567,-10.265,0.078,0.321,0.247,0.0,0.0,6.0,224000.0,0.354,hip-hop
0.515,169.874,0.669,-6.064,0.105,0.289,0.284,0.0,0.0,4.0,207879.0,0.746,world
0.516,70.038,0.725,-9.853,0.0646,0.733,0.312,0.0,1.0,7.0,210040.0,0.188,latin
0.516,111.005,0.87,-8.006,0.11,0.53,0.0541,0.00823,1.0,1.0,210200.0,0.656,latin
0.516,119.996,0.877,-5.426,0.143,0.255,0.0706,0.0,0.0,2.0,162053.0,0.215,arabic
0.517,74.997,0.545,-6.382,0.118,0.151,0.0411,0.0,0.0,0.0,204800.0,0.259,world
0.517,119.991,0.765,-11.079,0.115,0.793,0.0458,0.0188,1.0,7.0,145500.0,0.0182,rock
0.517,133.149,0.867,-13.22,0.0864,0.862,0.088,0.000343,0.0,11.0,257360.0,0.00449,pop
0.518,126.089,0.875,-8.388,0.125,0.37,0.0551,0.00995,1.0,2.0,213364.0,0.0638,electronic
0.518,126.089,0.875,-8.388,0.125,0.37,0.0551,0.00995,1.0,2.0,213364.0,0.0638,electronic
0.518,150.066,0.896,-8.524,0.0897,0.793,0.266,0.00306,1.0,9.0,201600.0,0.285,brazilian
0.518,151.891,0.815,-6.594,0.104,0.877,0.0897,0.0,0.0,7.0,177667.0,0.223,rock
0.519,95.006,0.872,-6.531,0.108,0.154,0.177,0.0,1.0,11.0,175230.0,0.203,hip-hop
0.519,98.883,0.653,-10.164,0.101,0.822,0.0497,0.0209,1.0,2.0,153693.0,0.406,rock
0.519,100.025,0.763,-7.426,0.0816,0.804,0.0636,6.42e-06,0.0,6.0,134930.0,0.22,latin
0.519,133.99,0.501,-5.88,0.454,0.168,0.0409,0.0,0.0,4.0,195707.0,0.109,electronic
0.519,140.013,0.871,-6.549,0.0869,0.532,0.258,8.14e-06,1.0,2.0,251733.0,0.313,hip-hop
0.52,79.043,0.824,-8.162,0.106,0.255,0.321,0.000202,0.0,2.0,152307.0,0.155,electronic
0.52,82.47,0.674,-9.925,0.107,0.225,0.0334,0.945,1.0,4.0,96047.0,0.772,lofi
0.52,92.869,0.747,-10.523,0.142,0.601,0.0357,0.0537,0.0,10.0,232773.0,0.0977,hip-hop
0.52,95.865,0.578,-8.399,0.124,0.425,0.151,3.38e-06,0.0,11.0,154579.0,0.554,arabic
0.52,111.036,0.951,-6.919,0.055,0.668,0.24,0.00171,1.0,7.0,164707.0,0.225,ambient
0.52,112.965,0.682,-9.623,0.265,0.468,0.0589,5.44e-06,0.0,5.0,196920.0,0.697,electronic
0.52,120.001,0.672,-7.747,0.115,0.37,0.0353,0.0,1.0,8.0,226600.0,0.859,pop
0.52,120.001,0.672,-7.747,0.115,0.37,0.0353,0.0,1.0,8.0,226600.0,0.859,pop
0.52,124.082,0.426,-7.981,0.142,0.306,0.0395,0.86,1.0,4.0,354173.0,0.17,rock
0.521,97.981,0.872,-7.14,0.0799,0.736,0.0837,0.00706,0.0,6.0,121224.0,0.385,latin
0.521,106.035,0.539,-7.46,0.367,0.679,0.0299,0.0,1.0,9.0,183440.0,0.00425,rock
0.521,113.064,0.864,-10.926,0.0744,0.377,0.0955,0.0,0.0,5.0,129593.0,0.146,arabic
0.521,123.118,0.721,-8.123,0.127,0.942,0.0613,0.00545,1.0,2.0,261413.0,0.0708,rock
0.521,130.023,0.765,-12.165,0.107,0.533,0.0317,0.817,0.0,1.0,81462.0,0.941,lofi
0.522,90.002,0.555,-6.168,0.373,0.328,0.0369,0.097,1.0,11.0,171902.0,0.413,electronic
0.522,104.951,0.816,-12.409,0.106,0.643,0.0628,0.249,1.0,11.0,203615.0,0.65,ambient
0.522,110.427,0.75,-7.018,0.0743,0.601,0.0293,0.0,1.0,9.0,321556.0,0.282,latin
0.522,140.07,0.632,-8.968,0.0784,0.324,0.0615,0.0,1.0,5.0,190454.0,0.173,pop
0.523,173.85,0.452,-6.453,0.233,0.363,0.0625,0.0,1.0,5.0,193827.0,0.563,rock
0.524,83.97,0.653,-9.016,0.203,0.553,0.0502,0.0,0.0,11.0,160191.0,0.112,latin
0.524,95.01,0.748,-5.599,0.111,0.661,0.0338,0.0,1.0,8.0,244960.0,0.414,electronic
0.524,140.053,0.747,-6.807,0.2,0.363,0.245,0.0,0.0,10.0,213132.0,0.0306,arabic
0.525,75.013,0.776,-6.723,0.108,0.467,0.137,0.0,1.0,1.0,217613.0,0.0366,hip-hop
0.525,100.033,0.805,-7.376,0.0779,0.693,0.0638,0.00203,0.0,6.0,204755.0,0.119,latin
0.525,113.856,0.702,-5.028,0.119,0.515,0.0313,0.0667,0.0,7.0,169720.0,0.376,pop
0.525,118.491,0.62,-7.344,0.122,0.958,0.517,0.0,0.0,5.0,191440.0,0.207,ambient
0.526,80.029,0.559,-13.468,0.165,0.761,0.0318,0.209,0.0,8.0,209613.0,0.564,brazilian
0.526,99.989,0.773,-11.858,0.169,0.813,0.0809,0.00297,0.0,5.0,227328.0,0.579,arabic
0.526,130.694,0.521,-6.032,0.108,0.502,0.0281,0.00537,1.0,5.0,268293.0,0.243,ambient
0.526,153.0,0.543,-9.703,0.0778,0.384,0.0582,0.0533,1.0,2.0,243529.0,0.0447,rock
0.526,154.082,0.613,-9.243,0.168,0.108,0.031,0.933,0.0,7.0,124675.0,0.669,lofi
0.527,77.499,0.824,-5.506,0.368,0.212,0.118,0.0,1.0,8.0,155391.0,0.149,hip-hop
0.527,89.983,0.77,-5.77,0.0577,0.688,0.0553,2.63e-05,1.0,2.0,143067.0,0.454,pop
0.527,120.462,0.505,-7.765,0.0974,0.235,0.0958,0.0,1.0,10.0,182440.0,0.327,electronic
0.527,132.017,0.601,-9.26,0.184,0.292,0.0335,0.00307,1.0,0.0,236507.0,0.00168,world
0.528,102.067,0.584,-8.829,0.13,0.283,0.343,0.00566,0.0,1.0,171089.0,0.658,ambient
0.528,105.972,0.842,-10.577,0.0481,0.476,0.0845,0.00346,1.0,5.0,139000.0,0.157,latin
0.528,107.949,0.693,-8.468,0.114,0.597,0.0259,0.846,1.0,1.0,191528.0,0.699,pop
0.528,109.975,0.932,-6.472,0.163,0.757,0.161,0.329,0.0,5.0,214653.0,0.115,rock
0.528,109.975,0.932,-6.472,0.163,0.757,0.161,0.329,0.0,5.0,214653.0,0.115,rock
0.528,135.014,0.492,-12.991,0.254,0.319,0.0516,0.0,1.0,2.0,197333.0,0.00617,pop
0.529,75.515,0.551,-10.469,0.178,0.521,0.0517,0.0093,0.0,5.0,182307.0,0.296,pop
0.529,79.981,0.685,-10.362,0.16,0.363,0.106,0.89,1.0,2.0,159000.0,0.34,lofi
0.529,92.044,0.744,-6.559,0.105,0.795,0.0543,0.0447,0.0,9.0,192065.0,0.469,ambient
0.529,112.014,0.782,-8.626,0.413,0.44,0.0592,1.42e-06,1.0,0.0,156429.0,0.509,ambient
0.529,144.707,0.725,-5.565,0.174,0.6,0.0375,0.0028,1.0,0.0,287013.0,0.0908,world
0.529,161.989,0.671,-7.226,0.0856,0.203,0.307,0.000335,1.0,0.0,165820.0,0.0769,arabic
0.529,161.989,0.671,-7.226,0.0856,0.203,0.307,0.000335,1.0,0.0,165820.0,0.0769,hip-hop
0.53,80.001,0.619,-8.98,0.135,0.118,0.0363,0.865,1.0,0.0,123016.0,0.453,lofi
0.53,108.038,0.63,-7.259,0.177,0.417,0.0434,0.0,1.0,0.0,225053.0,0.4,pop
0.53,122.949,0.727,-9.169,0.101,0.444,0.309,0.000392,0.0,0.0,172280.0,0.434,hip-hop
0.531,88.009,0.747,-5.99,0.192,0.785,0.0477,1.8e-06,1.0,8.0,184768.0,0.266,pop
0.531,118.96,0.566,-6.635,0.179,0.367,0.0716,0.0,1.0,6.0,227518.0,0.192,hip-hop
0.531,122.03,0.924,-5.954,0.114,0.532,0.453,0.0,1.0,3.0,251786.0,0.142,hip-hop
0.531,139.947,0.432,-12.648,0.108,0.164,0.0572,0.808,1.0,0.0,108857.0,0.866,lofi
0.532,85.03,0.548,-7.596,0.217,0.405,0.0323,0.000263,1.0,5.0,272394.0,0.186,rock
0.532,136.576,0.601,-9.119,0.0925,0.342,0.0286,5.95e-06,1.0,10.0,281613.0,0.433,rock
0.532,143.458,0.591,-5.712,0.105,0.527,0.0306,0.0,1.0,0.0,300480.0,0.614,brazilian
0.533,120.011,0.794,-8.206,0.207,0.15,0.0591,2.76e-05,1.0,9.0,179023.0,0.14,hip-hop
0.533,123.176,0.505,-9.234,0.144,0.391,0.197,0.0,0.0,6.0,192125.0,0.187,ambient
0.533,130.014,0.921,-3.408,0.0832,0.673,0.0749,0.0,0.0,9.0,149603.0,0.433,brazilian
0.533,131.036,0.797,-9.74,0.103,0.329,0.0412,0.000152,0.0,0.0,146520.0,0.0172,hip-hop
0.533,156.017,0.886,-7.083,0.032,0.976,0.553,0.396,0.0,4.0,203060.0,0.743,brazilian
0.534,93.924,0.832,-7.813,0.165,0.116,0.253,0.0,0.0,1.0,132833.0,0.345,arabic
0.534,93.924,0.832,-7.813,0.165,0.116,0.253,0.0,0.0,1.0,132833.0,0.345,hip-hop
0.534,98.243,0.866,-9.201,0.0929,0.841,0.229,0.266,1.0,11.0,226133.0,0.184,hip-hop
0.534,103.045,0.904,-6.768,0.048,0.732,0.166,0.00706,1.0,2.0,184078.0,0.0345,latin
0.534,108.17,0.877,-6.178,0.0441,0.89,0.15,1.67e-05,1.0,1.0,197560.0,0.0339,pop
0.535,93.972,0.744,-8.235,0.148,0.492,0.0821,0.0,0.0,4.0,254640.0,0.755,brazilian
0.535,103.644,0.707,-19.793,0.0884,0.641,0.0436,0.00615,0.0,10.0,92867.0,0.113,pop
0.535,110.004,0.924,-8.105,0.0916,0.684,0.274,0.000201,1.0,5.0,185455.0,0.05,ambient
0.535,139.871,0.76,-8.255,0.0904,0.501,0.043,1.02e-05,1.0,0.0,162192.0,0.65,latin
0.536,79.993,0.669,-10.684,0.0885,0.824,0.0381,0.0697,1.0,1.0,120016.0,0.565,lofi
0.536,95.034,0.781,-8.188,0.0797,0.524,0.125,2.21e-06,1.0,0.0,165701.0,0.36,electronic
0.536,96.029,0.85,-5.161,0.0996,0.505,0.0599,3.89e-05,1.0,1.0,210607.0,0.267,latin
0.536,96.803,0.748,-4.702,0.223,0.624,0.0978,0.000885,1.0,0.0,154645.0,0.425,ambient
0.536,97.541,0.716,-7.798,0.208,0.359,0.0328,0.0,0.0,2.0,240669.0,0.452,latin
0.536,103.999,0.837,-5.05,0.26,0.812,0.373,0.000774,1.0,0.0,147896.0,0.481,ambient
0.536,119.967,0.689,-8.861,0.169,0.349,0.174,0.0,1.0,8.0,341135.0,0.25,hip-hop
0.537,89.988,0.609,-6.635,0.293,0.364,0.0811,0.0,1.0,2.0,173500.0,0.0182,pop
0.537,102.014,0.861,-8.199,0.289,0.769,0.159,0.0,0.0,1.0,151765.0,0.504,latin
0.537,122.769,0.445,-8.532,0.0944,0.131,0.04,1.65e-05,0.0,4.0,244360.0,0.695,pop
0.538,66.691,0.727,-5.85,0.106,0.371,0.427,3.26e-06,0.0,6.0,144039.0,0.478,arabic
0.538,80.096,0.72,-8.874,0.0654,0.805,0.0455,0.0,1.0,10.0,177040.0,0.348,latin
0.538,87.166,0.452,-12.384,0.118,0.318,0.251,0.0105,0.0,5.0,104889.0,0.362,latin
0.538,95.508,0.9,-7.879,0.287,0.713,0.0343,0.843,1.0,7.0,173693.0,0.229,rock
0.538,99.952,0.829,-7.359,0.103,0.389,0.212,1.88e-06,0.0,11.0,149547.0,0.137,hip-hop
0.538,115.039,0.833,-10.94,0.18,0.119,0.0398,0.000282,0.0,11.0,131280.0,0.472,arabic
0.538,121.992,0.808,-5.889,0.0624,0.579,0.0482,0.0,0.0,9.0,169310.0,0.0979,pop
0.538,141.894,0.52,-8.109,0.119,0.177,0.206,0.00187,1.0,1.0,345133.0,0.367,hip-hop
0.538,146.933,0.759,-8.256,0.126,0.831,0.384,0.0,0.0,8.0,184490.0,0.151,hip-hop
0.539,120.071,0.698,-7.3,0.122,0.213,0.0386,2.61e-05,1.0,0.0,216800.0,0.414,latin
0.539,128.713,0.722,-11.319,0.106,0.591,0.298,0.0324,0.0,3.0,190246.0,0.752,ambient
0.54,84.115,0.773,-7.123,0.131,0.322,0.103,0.0,1.0,6.0,280000.0,0.371,hip-hop
0.54,116.947,0.759,-6.039,0.0945,0.75,0.0287,0.0,0.0,9.0,190960.0,0.037,pop
0.54,143.968,0.634,-7.002,0.302,0.543,0.0777,0.0,1.0,8.0,149360.0,0.0223,hip-hop
0.541,101.011,0.771,-4.938,0.253,0.415,0.256,0.000497,1.0,9.0,138832.0,0.71,arabic
0.541,139.978,0.716,-7.909,0.115,0.387,0.149,0.0,1.0,1.0,247055.0,0.0021,arabic
0.541,140.021,0.662,-7.236,0.208,0.167,0.0663,0.0,1.0,6.0,144583.0,0.449,latin
0.542,105.005,0.692,-7.9,0.247,0.285,0.197,2.75e-06,0.0,11.0,202120.0,0.493,electronic
0.542,109.956,0.736,-7.362,0.101,0.766,0.215,0.0,0.0,2.0,143453.0,0.452,ambient
0.542,109.956,0.736,-7.362,0.101,0.766,0.215,0.0,0.0,2.0,143453.0,0.452,arabic
0.542,119.747,0.85,-3.602,0.079,0.622,0.167,4.9e-05,0.0,4.0,247333.0,0.229,latin
0.542,120.988,0.835,-11.611,0.108,0.64,0.0545,0.838,0.0,7.0,307625.0,0.546,electronic
0.542,123.846,0.279,-11.962,0.0888,0.163,0.0494,0.601,1.0,1.0,253240.0,0.47,electronic
0.542,135.14,0.926,-5.064,0.0877,0.564,0.293,0.0,1.0,1.0,181929.0,0.135,arabic
0.542,135.14,0.926,-5.064,0.0877,0.564,0.293,0.0,1.0,1.0,181929.0,0.135,hip-hop
0.542,171.867,0.605,-6.767,0.172,0.285,0.129,0.000158,1.0,5.0,215721.0,0.593,pop
0.542,185.812,0.693,-5.665,0.242,0.482,0.227,0.00024,1.0,1.0,211487.0,0.0575,ambient
0.543,68.534,0.359,-7.582,0.118,0.453,0.0919,1.58e-05,1.0,7.0,221307.0,0.492,pop
0.543,94.086,0.545,-6.69,0.153,0.513,0.035,0.0,0.0,5.0,199733.0,0.249,pop
0.543,98.992,0.898,-8.317,0.338,0.359,0.121,0.000623,0.0,6.0,305114.0,0.343,latin
0.543,124.046,0.652,-9.461,0.148,0.3,0.0336,0.00976,1.0,8.0,175041.0,0.0208,electronic
0.543,139.929,0.84,-4.941,0.128,0.74,0.0568,0.0,1.0,0.0,225812.0,0.678,latin
0.544,80.989,0.729,-8.003,0.222,0.701,0.105,0.0,1.0,10.0,216799.0,0.171,pop
0.544,114.99,0.786,-13.053,0.0959,0.619,0.0628,0.928,0.0,7.0,171289.0,0.0512,electronic
0.544,121.968,0.823,-10.077,0.108,0.826,0.0358,0.165,1.0,5.0,162663.0,0.389,rock
0.544,181.859,0.551,-7.608,0.193,0.916,0.0302,0.0,0.0,7.0,231107.0,0.136,latin
0.545,97.008,0.809,-6.678,0.151,0.244,0.0734,0.0,1.0,7.0,180435.0,0.392,hip-hop
0.545,98.232,0.716,-6.949,0.101,0.82,0.0329,0.00344,0.0,0.0,207796.0,0.338,pop
0.545,120.052,0.829,-9.541,0.103,0.539,0.0384,0.808,1.0,0.0,147625.0,0.0757,electronic
0.545,143.991,0.556,-6.768,0.124,0.193,0.0255,0.0,0.0,10.0,238560.0,0.0635,rock
0.546,83.006,0.487,-7.729,0.125,0.446,0.209,0.0,1.0,7.0,151000.0,0.134,latin
0.546,104.996,0.742,-7.694,0.115,0.868,0.0315,0.38,1.0,1.0,260520.0,0.172,pop
0.546,109.998,0.722,-10.318,0.134,0.717,0.374,0.0,1.0,1.0,160983.0,0.297,arabic
0.547,65.517,0.674,-5.931,0.136,0.752,0.255,0.00471,1.0,0.0,153696.0,0.102,ambient
0.547,71.976,0.733,-5.464,0.383,0.295,0.203,0.00537,1.0,8.0,194220.0,0.301,lofi
0.547,89.97,0.83,-9.642,0.105,0.495,0.173,0.0228,1.0,2.0,161813.0,0.69,ambient
0.547,90.024,0.765,-9.959,0.118,0.531,0.339,0.0,1.0,1.0,192052.0,0.0425,arabic
0.547,93.942,0.694,-8.107,0.296,0.406,0.156,0.000196,1.0,2.0,192160.0,0.265,electronic
0.547,95.0,0.778,-7.273,0.132,0.442,0.0489,0.000306,1.0,2.0,242733.0,0.344,pop
0.547,101.96,0.539,-6.675,0.106,0.282,0.0429,1.73e-06,1.0,9.0,156635.0,0.333,pop
0.547,102.976,0.603,-6.462,0.0894,0.186,0.0253,0.0,1.0,5.0,200900.0,0.166,pop
0.547,138.05,0.92,-4.98,0.0998,0.606,0.272,1.45e-06,0.0,6.0,89536.0,0.0241,hip-hop
0.547,159.947,0.606,-11.462,0.0978,0.357,0.0964,0.927,1.0,5.0,146250.0,0.782,lofi
0.548,93.014,0.84,-8.856,0.362,0.654,0.0773,0.0,1.0,5.0,191133.0,0.107,latin
0.548,129.972,0.871,-8.912,0.12,0.652,0.186,0.000157,1.0,2.0,148615.0,0.669,hip-hop
0.549,90.04,0.644,-5.415,0.134,0.167,0.0285,8.85e-06,0.0,1.0,253813.0,0.0209,pop
0.549,95.021,0.776,-14.509,0.0868,0.679,0.0574,0.0149,0.0,9.0,184424.0,0.0578,ambient
0.549,123.879,0.613,-8.187,0.116,0.78,0.231,0.0,1.0,9.0,180000.0,0.097,ambient
0.549,123.879,0.613,-8.187,0.116,0.78,0.231,0.0,1.0,9.0,180000.0,0.097,latin
0.549,125.043,0.691,-7.176,0.116,0.367,0.0289,7.66e-06,1.0,2.0,184320.0,0.589,world
0.549,140.011,0.65,-7.231,0.0908,0.13,0.0398,0.0,0.0,11.0,168000.0,0.18,electronic
0.549,176.941,0.516,-13.741,0.184,0.907,0.0373,0.00572,1.0,6.0,288733.0,0.501,rock
0.549,176.941,0.516,-13.741,0.184,0.907,0.0373,0.00572,1.0,6.0,288733.0,0.501,rock
0.55,94.978,0.693,-10.357,0.114,0.258,0.0427,0.62,1.0,9.0,274160.0,0.0265,ambient
0.55,101.19,0.551,-5.339,0.202,0.342,0.0286,0.0,1.0,10.0,176440.0,0.777,pop
0.55,105.021,0.756,-13.78,0.23,0.457,0.18,0.000816,0.0,4.0,214909.0,0.174,ambient
0.55,124.13,0.629,-6.772,0.095,0.154,0.0543,0.0,1.0,0.0,189487.0,0.152,hip-hop
0.551,75.704,0.403,-5.615,0.528,0.315,0.0611,1.24e-05,0.0,11.0,173161.0,0.00399,pop
